# time  ID  size  fromHost  toHost  TTL  isResponse
883.2695 M473 2372250 dtn1_7 ADB2 140 N 
884.6433 M474 1494710 dtn2_12 ADB2 140 N 
885.8650 M475 1055112 dtn1_9 ADB2 140 N 
886.3347 M476 2862959 dtn1_7 ADB2 140 N 
887.6896 M477 1214660 dtn1_8 ADB2 140 N 
891.2779 M478 1127256 dtn1_6 ADB2 140 N 
897.5932 M479 2319404 dtn2_12 ADB2 140 N 
903.1274 M480 1668234 dtn1_10 ADB2 140 N 
903.3372 M481 1702085 dtn2_15 ADB2 140 N 
904.7904 M482 2664301 dtn2_14 ADB2 140 N 
907.6847 M483 2445389 dtn1_6 ADB2 140 N 
909.8690 N9 1000000 ADB2 dtn2_15 140 N 
916.7445 M484 1672640 dtn2_12 ADB2 140 N 
918.6318 M485 2033739 dtn2_11 ADB2 140 N 
921.0077 M486 2968185 dtn2_13 ADB2 140 N 
923.6301 M487 2004121 dtn1_8 ADB2 140 N 
923.9511 M488 1549861 dtn2_11 ADB2 140 N 
926.1541 M489 1533454 dtn2_13 ADB2 140 N 
926.4444 M490 2715433 dtn1_8 ADB2 140 N 
928.6116 M491 2362484 dtn1_9 ADB2 140 N 
929.2414 M492 1763759 dtn2_13 ADB2 140 N 
929.6767 M493 2185526 dtn1_6 ADB2 140 N 
931.5480 M494 1750128 dtn1_10 ADB2 140 N 
931.5909 M495 2064692 dtn1_9 ADB2 140 N 
933.3191 M496 1725542 dtn1_8 ADB2 140 N 
935.8711 M497 2750308 dtn2_11 ADB2 140 N 
937.2432 M498 2607943 dtn2_15 ADB2 140 N 
943.8924 M499 2568051 dtn2_15 ADB2 140 N 
944.4351 M500 1183281 dtn2_13 ADB2 140 N 
946.0965 M501 1392592 dtn2_14 ADB2 140 N 
948.6231 M502 1444616 dtn2_14 ADB2 140 N 
948.9926 M503 2120581 dtn2_13 ADB2 140 N 
949.2637 M504 2437701 dtn2_14 ADB2 140 N 
949.5764 M505 2695064 dtn1_7 ADB2 140 N 
950.1033 M506 1584879 dtn1_8 ADB2 140 N 
952.9490 M507 2874641 dtn2_11 ADB2 140 N 
953.2525 M508 2080309 dtn1_6 ADB2 140 N 
953.6970 M509 2762913 dtn2_14 ADB2 140 N 
954.9112 M510 2149173 dtn2_12 ADB2 140 N 
957.8901 M511 1968197 dtn1_9 ADB2 140 N 
962.9871 M512 2770201 dtn1_6 ADB2 140 N 
966.0572 M513 2882334 dtn2_13 ADB2 140 N 
967.2304 M514 1451985 dtn2_13 ADB2 140 N 
967.8083 M515 2506537 dtn2_13 ADB2 140 N 
975.2814 M516 2010340 dtn1_9 ADB2 140 N 
980.7654 M517 1192630 dtn2_11 ADB2 140 N 
980.9834 M518 2630100 dtn2_12 ADB2 140 N 
981.3220 M519 1125788 dtn2_11 ADB2 140 N 
985.0122 M520 1930574 dtn1_7 ADB2 140 N 
986.0547 M521 2652618 dtn2_14 ADB2 140 N 
989.4396 M522 1969896 dtn2_15 ADB2 140 N 
991.7565 M523 1087845 dtn2_12 ADB2 140 N 
991.8543 M524 1819618 dtn2_13 ADB2 140 N 
992.2298 M525 2575325 dtn2_14 ADB2 140 N 
993.0760 M526 2727662 dtn1_8 ADB2 140 N 
993.7565 M527 2111466 dtn2_14 ADB2 140 N 
994.4606 M528 1497390 dtn1_9 ADB2 140 N 
997.3634 M529 1359381 dtn1_7 ADB2 140 N 
998.2596 M530 2113594 dtn1_8 ADB2 140 N 
1000.1791 M531 1691908 dtn1_10 ADB2 140 N 
1004.3905 M532 1281165 dtn2_12 ADB2 140 N 
1005.6995 M533 1480934 dtn2_11 ADB2 140 N 
1008.0865 M534 2309748 dtn1_9 ADB2 140 N 
1008.7931 M535 1973499 dtn1_7 ADB2 140 N 
1012.6742 M536 1402523 dtn1_9 ADB2 140 N 
1013.4578 M537 2937943 dtn2_11 ADB2 140 N 
1018.5903 M538 2783893 dtn1_7 ADB2 140 N 
1019.0231 M539 2192662 dtn1_7 ADB2 140 N 
1024.8244 M540 2038844 dtn2_12 ADB2 140 N 
1028.3904 M541 2183524 dtn1_6 ADB2 140 N 
1031.3285 M542 1506947 dtn1_8 ADB2 140 N 
1032.5817 M543 1511250 dtn2_13 ADB2 140 N 
1038.4604 M544 1677009 dtn1_10 ADB2 140 N 
1038.7369 M545 1072907 dtn1_10 ADB2 140 N 
1039.3778 M546 1344210 dtn1_6 ADB2 140 N 
1044.4800 M547 2222907 dtn2_12 ADB2 140 N 
1044.6019 M548 1524737 dtn1_9 ADB2 140 N 
1048.6242 M549 1588971 dtn1_9 ADB2 140 N 
1051.2496 M550 2905120 dtn1_7 ADB2 140 N 
1052.2532 M551 1523039 dtn2_14 ADB2 140 N 
1054.2588 M552 1891368 dtn1_6 ADB2 140 N 
1055.3210 M553 2706958 dtn1_7 ADB2 140 N 
1059.4727 M554 2964884 dtn1_8 ADB2 140 N 
1059.6417 M555 1321831 dtn1_9 ADB2 140 N 
1066.5865 M556 1740646 dtn2_11 ADB2 140 N 
1067.4035 M557 2355536 dtn1_8 ADB2 140 N 
1071.3317 M558 2720507 dtn2_12 ADB2 140 N 
1076.1769 M559 1113545 dtn1_10 ADB2 140 N 
1077.7541 M560 2928462 dtn2_14 ADB2 140 N 
1080.0485 M561 2200928 dtn2_14 ADB2 140 N 
1081.2373 M562 2651655 dtn1_6 ADB2 140 N 
1081.7195 M563 1826337 dtn2_14 ADB2 140 N 
1085.0735 M564 1463729 dtn1_6 ADB2 140 N 
1086.9782 M565 2436332 dtn2_13 ADB2 140 N 
1088.5250 M566 2475438 dtn2_15 ADB2 140 N 
1088.6530 M567 1527462 dtn1_7 ADB2 140 N 
1088.7977 M568 1352975 dtn1_7 ADB2 140 N 
1089.3782 M569 1212642 dtn1_10 ADB2 140 N 
1090.1556 M570 2746020 dtn1_10 ADB2 140 N 
1090.2779 M571 2147904 dtn1_8 ADB2 140 N 
1092.0033 M572 1149731 dtn2_13 ADB2 140 N 
1092.1614 M573 2827866 dtn1_8 ADB2 140 N 
1097.2812 M574 1801597 dtn2_12 ADB2 140 N 
1098.8087 M575 2155198 dtn1_8 ADB2 140 N 
1103.6521 M576 1327248 dtn1_10 ADB2 140 N 
1104.1090 M577 1749271 dtn2_12 ADB2 140 N 
1106.0699 M578 1482219 dtn1_7 ADB2 140 N 
1106.3866 M579 2774446 dtn1_9 ADB2 140 N 
1108.1376 M580 2004019 dtn1_10 ADB2 140 N 
1111.3854 M581 1188917 dtn2_11 ADB2 140 N 
1113.3213 M582 2426263 dtn1_9 ADB2 140 N 
1117.7496 M583 2443725 dtn1_8 ADB2 140 N 
1118.8899 M584 2875534 dtn2_15 ADB2 140 N 
1121.8980 M585 1451493 dtn2_11 ADB2 140 N 
1123.4452 M586 2823974 dtn2_13 ADB2 140 N 
1126.0451 M587 1037350 dtn2_15 ADB2 140 N 
1126.9179 M588 2088278 dtn2_11 ADB2 140 N 
1127.7914 M589 2885723 dtn1_10 ADB2 140 N 
1136.1192 M590 2677074 dtn1_7 ADB2 140 N 
1137.5653 M591 2252095 dtn1_7 ADB2 140 N 
1138.8432 M592 1708194 dtn1_6 ADB2 140 N 
1147.5604 M593 2165073 dtn2_15 ADB2 140 N 
1148.9917 M594 1798187 dtn1_9 ADB2 140 N 
1150.1792 M595 2558070 dtn2_11 ADB2 140 N 
1151.6446 M596 1793337 dtn1_6 ADB2 140 N 
1151.7667 M597 2575021 dtn1_7 ADB2 140 N 
1154.2474 M598 2538738 dtn2_15 ADB2 140 N 
1155.3262 M599 2473842 dtn2_13 ADB2 140 N 
1155.5142 M600 2288382 dtn1_9 ADB2 140 N 
1157.2742 M601 1776711 dtn2_13 ADB2 140 N 
1159.7203 M602 1509017 dtn1_7 ADB2 140 N 
1162.6965 M603 2668349 dtn2_12 ADB2 140 N 
1163.8134 M604 1803011 dtn2_12 ADB2 140 N 
1164.4279 M605 2697421 dtn1_10 ADB2 140 N 
1171.2782 M606 1772257 dtn1_6 ADB2 140 N 
1171.7361 M607 2436984 dtn1_10 ADB2 140 N 
1175.1740 M608 2531888 dtn2_14 ADB2 140 N 
1178.6413 M609 2956880 dtn1_6 ADB2 140 N 
1181.2960 M610 1606296 dtn1_10 ADB2 140 N 
1183.9889 M611 2919854 dtn1_6 ADB2 140 N 
1189.2904 M612 2238870 dtn2_11 ADB2 140 N 
1192.8975 M613 1851360 dtn1_7 ADB2 140 N 
1193.1246 M614 1574518 dtn1_8 ADB2 140 N 
1193.4428 M615 2011858 dtn2_12 ADB2 140 N 
1196.7896 M616 2784093 dtn2_11 ADB2 140 N 
1199.0924 M617 2291930 dtn1_10 ADB2 140 N 
1199.4558 M618 2818460 dtn1_7 ADB2 140 N 
1200.4037 M619 2616438 dtn2_14 ADB2 140 N 
1201.8117 M620 2180090 dtn1_8 ADB2 140 N 
1201.9773 M621 1561040 dtn2_15 ADB2 140 N 
1201.9783 M622 1588592 dtn2_11 ADB2 140 N 
1202.6349 M623 1011142 dtn2_13 ADB2 140 N 
1205.6006 M624 1748951 dtn2_13 ADB2 140 N 
1209.9326 M625 2284519 dtn2_13 ADB2 140 N 
1210.7297 M626 2026731 dtn1_7 ADB2 140 N 
1210.9594 M627 1661118 dtn1_10 ADB2 140 N 
1211.4633 M628 2351954 dtn2_15 ADB2 140 N 
1216.4663 M629 2659448 dtn1_8 ADB2 140 N 
1219.3826 M630 2164120 dtn2_15 ADB2 140 N 
1220.6716 M631 2954985 dtn1_6 ADB2 140 N 
1224.2845 M632 1500111 dtn2_13 ADB2 140 N 
1224.4479 M633 1666274 dtn1_7 ADB2 140 N 
1224.7423 M634 2354351 dtn1_7 ADB2 140 N 
1229.7686 M635 1965406 dtn2_15 ADB2 140 N 
1232.5972 M636 2231732 dtn2_11 ADB2 140 N 
1234.2483 M637 1134521 dtn2_12 ADB2 140 N 
1234.6108 M638 1680210 dtn2_11 ADB2 140 N 
1235.6116 M639 1294011 dtn1_6 ADB2 140 N 
1237.1537 M640 1278080 dtn2_14 ADB2 140 N 
1238.8936 M641 1708887 dtn2_11 ADB2 140 N 
1240.3347 M642 1402484 dtn2_14 ADB2 140 N 
1247.3632 M643 1271238 dtn1_7 ADB2 140 N 
1248.9805 M644 1125636 dtn1_10 ADB2 140 N 
1250.1200 M645 2901893 dtn1_6 ADB2 140 N 
1250.2914 M646 2260700 dtn1_9 ADB2 140 N 
1250.4161 M647 1098281 dtn2_15 ADB2 140 N 
1250.7400 M648 1063729 dtn2_12 ADB2 140 N 
1252.7526 M649 1261773 dtn2_11 ADB2 140 N 
1252.8525 M650 1464785 dtn2_14 ADB2 140 N 
1253.8305 M651 2791504 dtn2_15 ADB2 140 N 
1254.0961 M652 1760152 dtn2_15 ADB2 140 N 
1254.3278 M653 2889318 dtn1_10 ADB2 140 N 
1257.7838 M654 2367576 dtn2_15 ADB2 140 N 
1264.6419 M655 1864681 dtn1_9 ADB2 140 N 
1265.7320 M656 2918905 dtn1_8 ADB2 140 N 
1269.5143 M657 2234563 dtn2_12 ADB2 140 N 
1273.3521 M658 1106210 dtn1_7 ADB2 140 N 
1276.2606 M659 2908544 dtn2_12 ADB2 140 N 
1278.4577 M660 2232826 dtn1_6 ADB2 140 N 
1281.1582 M661 1067072 dtn2_14 ADB2 140 N 
1282.8439 M662 1238538 dtn2_14 ADB2 140 N 
1283.6920 M663 1350334 dtn2_13 ADB2 140 N 
1284.0255 M664 1008641 dtn2_15 ADB2 140 N 
1287.9005 M665 2018161 dtn2_13 ADB2 140 N 
1290.5625 M666 1595586 dtn1_8 ADB2 140 N 
1290.8742 M667 1010629 dtn2_15 ADB2 140 N 
1294.6049 M668 1637796 dtn1_9 ADB2 140 N 
1294.6304 M669 1391377 dtn1_6 ADB2 140 N 
1297.5284 M670 2215701 dtn2_12 ADB2 140 N 
1297.5778 M671 1497649 dtn1_7 ADB2 140 N 
1299.7724 M672 1380806 dtn2_15 ADB2 140 N 
1300.7032 M673 2452493 dtn2_15 ADB2 140 N 
1306.0679 M674 2438223 dtn1_8 ADB2 140 N 
1308.5063 M675 1138869 dtn1_6 ADB2 140 N 
1309.8426 M676 1163332 dtn1_9 ADB2 140 N 
1310.6760 M677 2603443 dtn2_14 ADB2 140 N 
1311.5158 M678 2156610 dtn1_8 ADB2 140 N 
1312.9785 M679 2695384 dtn1_10 ADB2 140 N 
1314.0174 M680 1136596 dtn2_14 ADB2 140 N 
1316.5177 M681 2497154 dtn2_14 ADB2 140 N 
1319.0650 M682 2422635 dtn1_7 ADB2 140 N 
1321.3374 M683 1501651 dtn1_10 ADB2 140 N 
1323.7480 M684 1428087 dtn1_10 ADB2 140 N 
1328.3960 M685 2166935 dtn1_8 ADB2 140 N 
1335.1312 M686 2967610 dtn2_13 ADB2 140 N 
1341.1908 M687 2834066 dtn2_14 ADB2 140 N 
1342.1934 M688 2449037 dtn2_13 ADB2 140 N 
1345.7767 M689 2817209 dtn1_7 ADB2 140 N 
1346.0895 M690 2162678 dtn1_8 ADB2 140 N 
1347.9590 M691 1031116 dtn2_12 ADB2 140 N 
1351.6465 M692 2726414 dtn2_13 ADB2 140 N 
1353.6476 M693 2367498 dtn1_9 ADB2 140 N 
1354.1328 M694 2783175 dtn2_14 ADB2 140 N 
1358.8146 M695 1015367 dtn1_8 ADB2 140 N 
1360.3959 M696 1224672 dtn2_13 ADB2 140 N 
1362.4281 M697 1989074 dtn1_6 ADB2 140 N 
1363.0979 M698 2342486 dtn1_9 ADB2 140 N 
1366.9858 M699 1221556 dtn2_13 ADB2 140 N 
1367.8576 M700 1573836 dtn2_12 ADB2 140 N 
1371.3592 M701 1465714 dtn1_7 ADB2 140 N 
1377.9491 M702 2402071 dtn1_9 ADB2 140 N 
1384.3492 M703 2545835 dtn2_11 ADB2 140 N 
1388.2171 M704 1276179 dtn2_11 ADB2 140 N 
1388.6262 M705 1523818 dtn1_8 ADB2 140 N 
1390.6742 M706 2539440 dtn1_6 ADB2 140 N 
1396.5992 M707 2392779 dtn1_7 ADB2 140 N 
1397.8078 M708 1565990 dtn2_14 ADB2 140 N 
1398.6982 M709 1474576 dtn1_7 ADB2 140 N 
1399.4062 M710 2920698 dtn1_9 ADB2 140 N 
1401.4872 M711 1999610 dtn1_9 ADB2 140 N 
1401.8367 M712 1203835 dtn2_15 ADB2 140 N 
1402.0571 M713 2951254 dtn1_9 ADB2 140 N 
1402.2049 M714 2252332 dtn1_7 ADB2 140 N 
1403.3659 M715 2692669 dtn1_8 ADB2 140 N 
1407.4232 M716 1611266 dtn1_6 ADB2 140 N 
1408.6721 M717 2560574 dtn1_6 ADB2 140 N 
1409.0354 M718 2593823 dtn1_6 ADB2 140 N 
1409.4648 M719 2651708 dtn1_9 ADB2 140 N 
1410.8782 M720 2276159 dtn1_6 ADB2 140 N 
1415.2101 M721 2253925 dtn1_6 ADB2 140 N 
1416.1460 M722 1922869 dtn1_8 ADB2 140 N 
1417.1510 M723 1606236 dtn2_15 ADB2 140 N 
1417.4109 M724 1748858 dtn2_14 ADB2 140 N 
1417.4244 M725 1176625 dtn1_6 ADB2 140 N 
1418.7558 M726 2142172 dtn1_6 ADB2 140 N 
1419.6852 M727 2588801 dtn2_15 ADB2 140 N 
1421.1649 M728 1674649 dtn2_13 ADB2 140 N 
1422.6447 M729 1611808 dtn1_7 ADB2 140 N 
1425.2499 M730 1336503 dtn2_12 ADB2 140 N 
1425.6762 M731 1604199 dtn2_13 ADB2 140 N 
1429.4953 M732 2849559 dtn2_12 ADB2 140 N 
1431.8467 M733 1493175 dtn1_10 ADB2 140 N 
1431.9411 M734 1615588 dtn2_13 ADB2 140 N 
1433.8640 M735 1100196 dtn2_11 ADB2 140 N 
1436.4436 M736 2114965 dtn1_10 ADB2 140 N 
1437.6836 M737 2697484 dtn2_12 ADB2 140 N 
1440.9728 M738 1860960 dtn2_12 ADB2 140 N 
1442.7865 M739 2534341 dtn2_15 ADB2 140 N 
1443.6800 M740 2556054 dtn2_11 ADB2 140 N 
1444.2853 M741 2213497 dtn1_6 ADB2 140 N 
1445.3316 M742 1191567 dtn2_13 ADB2 140 N 
1445.5362 M743 1833994 dtn1_9 ADB2 140 N 
1449.7071 M744 1657041 dtn2_14 ADB2 140 N 
1451.8520 M745 1757669 dtn2_11 ADB2 140 N 
1457.0851 M746 2457312 dtn2_14 ADB2 140 N 
1459.1274 M747 1912264 dtn1_8 ADB2 140 N 
1459.6902 M748 1467047 dtn1_6 ADB2 140 N 
1459.9240 M749 2503992 dtn1_7 ADB2 140 N 
1461.2025 M750 2958742 dtn2_12 ADB2 140 N 
1464.3783 M751 1775459 dtn2_14 ADB2 140 N 
1465.3560 M752 1515964 dtn2_15 ADB2 140 N 
1466.1064 M753 2595811 dtn1_10 ADB2 140 N 
1466.1384 M754 1833130 dtn2_14 ADB2 140 N 
1466.7449 M755 2056813 dtn1_9 ADB2 140 N 
1468.1532 M756 2216746 dtn1_8 ADB2 140 N 
1477.9912 M757 1340818 dtn1_8 ADB2 140 N 
1478.7267 M758 2851925 dtn1_9 ADB2 140 N 
1479.5361 M759 2980839 dtn2_14 ADB2 140 N 
1480.5326 M760 1276504 dtn1_8 ADB2 140 N 
1482.7738 M761 1596664 dtn1_10 ADB2 140 N 
1485.0041 M762 1174962 dtn1_9 ADB2 140 N 
1488.5701 M763 2373401 dtn1_8 ADB2 140 N 
1488.9346 M764 1813361 dtn2_13 ADB2 140 N 
1488.9551 M765 2125117 dtn1_7 ADB2 140 N 
1491.2257 M766 2970119 dtn2_13 ADB2 140 N 
1493.4337 M767 2429976 dtn2_11 ADB2 140 N 
1494.0487 M768 2468600 dtn1_6 ADB2 140 N 
1494.5625 M769 1307406 dtn1_7 ADB2 140 N 
1495.7812 M770 2596269 dtn2_13 ADB2 140 N 
1495.9209 M771 2866013 dtn2_15 ADB2 140 N 
1498.2539 M772 1299969 dtn1_7 ADB2 140 N 
1498.4382 M773 2771913 dtn1_7 ADB2 140 N 
1501.6744 M774 2955534 dtn2_12 ADB2 140 N 
1507.5166 M775 2885253 dtn2_15 ADB2 140 N 
1508.0508 M776 1763843 dtn1_7 ADB2 140 N 
1509.6609 M777 1421644 dtn2_14 ADB2 140 N 
1513.6757 M778 1801556 dtn1_6 ADB2 140 N 
1513.7121 M779 1121202 dtn2_15 ADB2 140 N 
1514.0042 M780 1741265 dtn2_12 ADB2 140 N 
1517.4263 M781 1203425 dtn2_14 ADB2 140 N 
1520.6850 M782 2061994 dtn1_10 ADB2 140 N 
1524.2794 N10 1000000 ADB2 dtn1_8 140 N 
1525.7097 M783 2180356 dtn1_9 ADB2 140 N 
1527.8544 M784 2431023 dtn1_8 ADB2 140 N 
1527.9713 M785 2736464 dtn2_13 ADB2 140 N 
1532.4634 M786 1855650 dtn1_8 ADB2 140 N 
1532.7990 M787 2374459 dtn2_11 ADB2 140 N 
1533.8081 M788 1565577 dtn1_8 ADB2 140 N 
1537.0959 M789 2044041 dtn2_13 ADB2 140 N 
1538.1874 M790 2950717 dtn1_10 ADB2 140 N 
1538.3760 M791 2894325 dtn2_15 ADB2 140 N 
1541.9632 M792 1507016 dtn2_15 ADB2 140 N 
1545.7838 M793 1904500 dtn1_6 ADB2 140 N 
1545.9784 M794 2510481 dtn2_14 ADB2 140 N 
1548.2049 M795 1126408 dtn1_7 ADB2 140 N 
1549.4458 M796 1891781 dtn2_15 ADB2 140 N 
1549.7441 M797 2221535 dtn2_11 ADB2 140 N 
1552.0954 M798 2708750 dtn2_12 ADB2 140 N 
1552.6279 M799 2040836 dtn2_15 ADB2 140 N 
1554.2314 M800 2759143 dtn2_12 ADB2 140 N 
1554.2370 M801 2276364 dtn1_6 ADB2 140 N 
1555.2409 M802 2906722 dtn1_8 ADB2 140 N 
1555.9775 M803 2104528 dtn1_10 ADB2 140 N 
1556.0924 M804 1666129 dtn2_11 ADB2 140 N 
1556.1431 M805 2173789 dtn1_6 ADB2 140 N 
1557.7223 M806 2055939 dtn2_15 ADB2 140 N 
1559.7461 M807 2327910 dtn1_7 ADB2 140 N 
1561.3091 M808 2077756 dtn1_7 ADB2 140 N 
1565.4709 M809 2032037 dtn1_10 ADB2 140 N 
1567.7435 M810 1876947 dtn1_9 ADB2 140 N 
1569.0485 M811 2310197 dtn2_13 ADB2 140 N 
1572.1386 M812 1844076 dtn1_6 ADB2 140 N 
1572.2843 M813 1311508 dtn2_15 ADB2 140 N 
1575.5276 M814 2885734 dtn2_14 ADB2 140 N 
1577.3507 M815 1807258 dtn2_15 ADB2 140 N 
1579.9838 M816 2178117 dtn2_14 ADB2 140 N 
1585.2388 M817 1408326 dtn1_6 ADB2 140 N 
1587.5936 M818 1902439 dtn1_6 ADB2 140 N 
1589.7944 M819 2089090 dtn1_6 ADB2 140 N 
1590.6173 M820 1053573 dtn2_14 ADB2 140 N 
1591.6779 M821 2517233 dtn2_12 ADB2 140 N 
1591.7667 M822 2543137 dtn2_11 ADB2 140 N 
1595.4515 M823 1214504 dtn1_7 ADB2 140 N 
1596.6828 M824 2778773 dtn1_8 ADB2 140 N 
1596.9993 M825 2194866 dtn1_9 ADB2 140 N 
1599.7639 M826 2612770 dtn2_15 ADB2 140 N 
1602.4070 M827 2245615 dtn2_11 ADB2 140 N 
1606.2228 M828 2220673 dtn1_9 ADB2 140 N 
1606.5502 M829 2586875 dtn1_7 ADB2 140 N 
1608.2671 M830 1254659 dtn2_13 ADB2 140 N 
1608.7566 M831 2507876 dtn1_8 ADB2 140 N 
1610.1313 M832 2466831 dtn2_11 ADB2 140 N 
1610.6311 M833 2676386 dtn2_15 ADB2 140 N 
1612.2442 M834 1486795 dtn1_9 ADB2 140 N 
1613.2926 M835 2656986 dtn1_8 ADB2 140 N 
1618.1126 M836 1799155 dtn1_9 ADB2 140 N 
1620.0008 M837 1294353 dtn2_11 ADB2 140 N 
1621.2100 M838 1602682 dtn2_13 ADB2 140 N 
1625.8367 M839 1413418 dtn1_7 ADB2 140 N 
1627.4846 M840 2604969 dtn2_14 ADB2 140 N 
1628.6629 M841 2150414 dtn1_7 ADB2 140 N 
1629.1354 M842 2416809 dtn1_9 ADB2 140 N 
1633.3520 M843 2769422 dtn2_13 ADB2 140 N 
1636.0203 M844 1081187 dtn1_9 ADB2 140 N 
1637.3868 M845 2125998 dtn1_9 ADB2 140 N 
1640.4628 M846 2558295 dtn2_13 ADB2 140 N 
1640.7769 M847 2442913 dtn1_10 ADB2 140 N 
1641.4103 M848 1684266 dtn1_7 ADB2 140 N 
1642.1907 M849 1388003 dtn2_12 ADB2 140 N 
1642.9566 M850 2772807 dtn1_6 ADB2 140 N 
1642.9687 M851 1030526 dtn2_12 ADB2 140 N 
1644.1692 M852 2396425 dtn1_10 ADB2 140 N 
1644.8916 M853 1935143 dtn1_7 ADB2 140 N 
1645.7522 M854 1910157 dtn2_14 ADB2 140 N 
1647.0168 M855 2780283 dtn1_10 ADB2 140 N 
1647.8039 M856 1899372 dtn2_13 ADB2 140 N 
1648.8471 M857 1818700 dtn2_13 ADB2 140 N 
1652.6668 M858 2805681 dtn2_14 ADB2 140 N 
1654.5463 M859 2370441 dtn2_15 ADB2 140 N 
1658.3125 M860 2848272 dtn1_7 ADB2 140 N 
1658.7151 M861 2196202 dtn1_7 ADB2 140 N 
1658.7719 M862 1466867 dtn1_6 ADB2 140 N 
1660.3603 M863 1901874 dtn1_10 ADB2 140 N 
1661.1428 M864 2046363 dtn1_6 ADB2 140 N 
1663.8195 M865 2692589 dtn1_6 ADB2 140 N 
1667.3462 M866 2761909 dtn1_8 ADB2 140 N 
1667.9549 M867 1046967 dtn2_15 ADB2 140 N 
1669.0605 M868 2154196 dtn2_13 ADB2 140 N 
1669.2143 M869 1243072 dtn1_6 ADB2 140 N 
1670.2802 M870 1187326 dtn1_9 ADB2 140 N 
1672.0627 M871 1569868 dtn2_11 ADB2 140 N 
1677.8548 M872 1895029 dtn2_13 ADB2 140 N 
1679.2799 M873 1668129 dtn1_9 ADB2 140 N 
1680.3804 M874 1195555 dtn1_10 ADB2 140 N 
1683.4430 M875 2778233 dtn2_12 ADB2 140 N 
1684.9130 M876 2364068 dtn2_14 ADB2 140 N 
1687.1577 M877 1957003 dtn1_7 ADB2 140 N 
1690.3378 M878 1720969 dtn2_14 ADB2 140 N 
1691.3655 M879 2191510 dtn1_8 ADB2 140 N 
1692.2595 M880 2491401 dtn1_10 ADB2 140 N 
1695.3389 M881 2717762 dtn1_7 ADB2 140 N 
1701.2973 M882 1565069 dtn2_12 ADB2 140 N 
1701.8412 M883 2336491 dtn1_6 ADB2 140 N 
1703.6821 M884 1605633 dtn2_11 ADB2 140 N 
1703.7262 M885 2882695 dtn1_8 ADB2 140 N 
1707.2126 M886 1586573 dtn1_6 ADB2 140 N 
1707.5293 M887 2958699 dtn1_10 ADB2 140 N 
1709.3624 M888 1387385 dtn2_15 ADB2 140 N 
1711.9508 M889 2391776 dtn2_12 ADB2 140 N 
1712.0391 M890 2652169 dtn2_11 ADB2 140 N 
1713.6363 M891 2516628 dtn2_13 ADB2 140 N 
1713.8360 M892 1480926 dtn2_13 ADB2 140 N 
1713.9120 M893 2137227 dtn2_14 ADB2 140 N 
1714.4723 M894 2235113 dtn2_11 ADB2 140 N 
1715.0147 M895 2903404 dtn1_9 ADB2 140 N 
1715.7148 M896 1620792 dtn1_10 ADB2 140 N 
1717.7906 M897 2601479 dtn1_9 ADB2 140 N 
1722.9559 M898 2271339 dtn2_15 ADB2 140 N 
1726.0079 M899 2618019 dtn1_6 ADB2 140 N 
1728.3513 M900 1412958 dtn2_12 ADB2 140 N 
1731.4664 M901 1674183 dtn2_12 ADB2 140 N 
1738.8784 M902 1965724 dtn1_10 ADB2 140 N 
1740.4752 M903 2368584 dtn2_15 ADB2 140 N 
1741.9425 M904 2921165 dtn1_9 ADB2 140 N 
1743.5267 M905 2693372 dtn1_8 ADB2 140 N 
1745.8893 M906 2772620 dtn2_11 ADB2 140 N 
1746.1764 M907 1783986 dtn2_14 ADB2 140 N 
1764.8754 M908 2330266 dtn2_15 ADB2 140 N 
1769.7614 M909 2822790 dtn1_6 ADB2 140 N 
1769.9260 M910 2879367 dtn1_6 ADB2 140 N 
1773.5733 M911 1828597 dtn2_13 ADB2 140 N 
1780.5347 M912 2540430 dtn1_7 ADB2 140 N 
1787.9442 M913 1135999 dtn1_9 ADB2 140 N 
1787.9656 M914 1173510 dtn1_8 ADB2 140 N 
1789.0587 M915 2997893 dtn2_13 ADB2 140 N 
1789.4265 M916 2223193 dtn1_9 ADB2 140 N 
1790.5867 M917 2459756 dtn1_9 ADB2 140 N 
1791.2654 M918 1238829 dtn2_11 ADB2 140 N 
1791.6159 M919 1986419 dtn2_12 ADB2 140 N 
1793.0245 M920 1805159 dtn2_15 ADB2 140 N 
1797.3547 M921 2756105 dtn2_13 ADB2 140 N 
1799.6779 M922 2628981 dtn2_12 ADB2 140 N 
1800.9606 M923 2715594 dtn1_10 ADB2 140 N 
1801.3688 M924 1062359 dtn2_14 ADB2 140 N 
1801.5845 M925 1337016 dtn2_11 ADB2 140 N 
1803.9166 M926 1730547 dtn2_15 ADB2 140 N 
1804.3880 M927 1510158 dtn2_12 ADB2 140 N 
1805.9267 M928 2965905 dtn2_13 ADB2 140 N 
1806.0883 M929 2669070 dtn1_6 ADB2 140 N 
1815.6160 M930 2683705 dtn1_8 ADB2 140 N 
1815.8466 M931 1223641 dtn2_15 ADB2 140 N 
1817.4999 M932 2408831 dtn2_13 ADB2 140 N 
1819.4958 M933 1668482 dtn1_9 ADB2 140 N 
1820.8706 M934 2382688 dtn1_9 ADB2 140 N 
1823.1603 M935 1034011 dtn2_12 ADB2 140 N 
1824.8821 M936 1688284 dtn2_14 ADB2 140 N 
1826.7108 M937 2020666 dtn1_10 ADB2 140 N 
