# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
8734.8000 M4333 2537345 1 304.7998 dtn1_10 ADB2 134 N dtn1_10->ADB2
8743.4000 M4406 2144045 1 157.9145 dtn1_10 ADB2 137 N dtn1_10->ADB2
8747.1000 M4409 2898927 4 153.0684 dtn2_14 ADB2 137 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
8757.2000 M4446 2520645 1 110.3007 dtn1_6 ADB2 138 N dtn1_6->ADB2
8764.9000 M4503 1682607 1 26.4928 dtn1_9 ADB2 139 N dtn1_9->ADB2
8771.4000 M4471 1604181 1 76.2556 dtn1_9 ADB2 138 N dtn1_9->ADB2
8782.6532 M4489 2808646 1 60.2143 dtn1_9 ADB2 138 N dtn1_9->ADB2
8788.3000 M4432 1392782 1 155.7500 dtn1_9 ADB2 137 N dtn1_9->ADB2
8792.3482 M4517 1000892 1 25.8657 dtn1_9 ADB2 139 N dtn1_9->ADB2
8799.1000 M4502 1683177 1 61.7154 dtn1_9 ADB2 138 N dtn1_9->ADB2
8807.0000 M4454 1961832 1 145.1372 dtn1_9 ADB2 137 N dtn1_9->ADB2
8811.8000 M4474 1195225 1 111.8338 dtn1_9 ADB2 138 N dtn1_9->ADB2
8821.8000 M4511 2498448 1 64.4946 dtn1_9 ADB2 138 N dtn1_9->ADB2
8830.1000 M4461 2072496 1 147.0462 dtn1_9 ADB2 137 N dtn1_9->ADB2
8840.9000 M4512 2690387 1 83.2419 dtn1_9 ADB2 138 N dtn1_9->ADB2
8847.7000 M4518 1693738 1 81.1235 dtn1_9 ADB2 138 N dtn1_9->ADB2
8855.5000 M4417 1938339 1 250.1847 dtn1_9 ADB2 135 N dtn1_9->ADB2
8864.9000 M4540 2336259 1 47.8106 dtn1_9 ADB2 139 N dtn1_9->ADB2
8873.6000 M4463 2165456 1 189.7276 dtn1_9 ADB2 136 N dtn1_9->ADB2
8884.7000 M4431 2750135 1 252.5759 dtn1_9 ADB2 135 N dtn1_9->ADB2
8893.0000 M4535 2053480 1 91.9735 dtn1_9 ADB2 138 N dtn1_9->ADB2
8899.7000 M4497 1650400 1 164.4890 dtn1_9 ADB2 137 N dtn1_9->ADB2
8904.3000 M4575 1140259 1 6.2280 dtn1_9 ADB2 139 N dtn1_9->ADB2
8913.8000 M4533 2330794 1 119.0214 dtn1_10 ADB2 138 N dtn1_10->ADB2
8923.0000 M4542 2280776 1 97.6689 dtn1_10 ADB2 138 N dtn1_10->ADB2
8934.4000 M4576 2834113 1 36.1292 dtn1_10 ADB2 139 N dtn1_10->ADB2
8942.1000 M4253 1919392 1 676.3326 dtn1_10 ADB2 128 N dtn1_10->ADB2
8946.6000 M4483 1103594 1 232.5575 dtn1_10 ADB2 136 N dtn1_10->ADB2
8948.5000 M4513 2565202 4 187.9709 dtn2_13 ADB2 136 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
8949.1000 M4352 1448046 4 485.5322 dtn2_11 ADB2 131 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
8958.0000 M4587 2207466 1 36.2940 dtn1_9 ADB2 139 N dtn1_9->ADB2
8966.0000 M4584 1991965 1 52.8019 dtn1_9 ADB2 139 N dtn1_9->ADB2
8975.8000 M4603 2434263 1 17.4151 dtn1_9 ADB2 139 N dtn1_9->ADB2
8985.3000 M4613 2362063 1 13.5515 dtn1_9 ADB2 139 N dtn1_9->ADB2
8990.7000 M4615 1348541 1 15.5090 dtn1_9 ADB2 139 N dtn1_9->ADB2
8998.4000 M4619 1913729 1 11.7462 dtn1_9 ADB2 139 N dtn1_9->ADB2
9003.9000 M4608 1355065 1 37.4854 dtn1_9 ADB2 139 N dtn1_9->ADB2
9008.9000 M4602 1249419 1 55.3044 dtn1_9 ADB2 139 N dtn1_9->ADB2
9017.1000 M4597 2038533 1 77.5628 dtn1_9 ADB2 138 N dtn1_9->ADB2
9026.9000 M4551 2430381 1 180.0516 dtn1_6 ADB2 136 N dtn1_6->ADB2
9038.0000 M4466 2767802 1 350.3342 dtn1_6 ADB2 134 N dtn1_6->ADB2
9049.7000 M4637 2918692 1 32.2622 dtn1_6 ADB2 139 N dtn1_6->ADB2
9060.5000 M4525 2686729 1 281.2021 dtn1_6 ADB2 135 N dtn1_6->ADB2
9071.0000 M4315 2622677 5 682.6993 dtn1_6 ADB2 128 N dtn1_6->dtn1_8->dtn1_7->dtn1_8->dtn1_6->ADB2
9080.6000 M4622 2377557 1 91.0024 dtn1_6 ADB2 138 N dtn1_6->ADB2
9087.8000 M4515 1783983 1 323.3739 dtn1_6 ADB2 134 N dtn1_6->ADB2
9098.6000 M4539 2675229 1 283.9305 dtn1_6 ADB2 135 N dtn1_6->ADB2
9106.0000 M4309 1845824 4 737.4447 dtn1_6 ADB2 127 N dtn1_6->dtn1_7->dtn1_8->dtn1_6->ADB2
9115.5000 M4476 2362891 1 412.1994 dtn1_6 ADB2 133 N dtn1_6->ADB2
9125.8000 M4494 2559846 1 393.4264 dtn1_6 ADB2 133 N dtn1_6->ADB2
9135.2000 M4616 2332685 1 154.1211 dtn1_6 ADB2 137 N dtn1_6->ADB2
9144.2000 M4627 2234798 1 147.1608 dtn1_6 ADB2 137 N dtn1_6->ADB2
9152.9000 M4699 2172691 1 18.3063 dtn1_6 ADB2 139 N dtn1_6->ADB2
9163.4000 M4532 2611175 1 369.0523 dtn1_6 ADB2 133 N dtn1_6->ADB2
9173.3000 M4596 2458853 1 236.4023 dtn1_6 ADB2 136 N dtn1_6->ADB2
9184.5000 M4677 2792043 1 89.1595 dtn1_6 ADB2 138 N dtn1_6->ADB2
9194.9000 M4719 2598382 1 18.1487 dtn1_6 ADB2 139 N dtn1_6->ADB2
9203.5000 M4723 2132100 1 24.5531 dtn1_6 ADB2 139 N dtn1_6->ADB2
9211.6000 M4629 2016073 1 208.0160 dtn1_6 ADB2 136 N dtn1_6->ADB2
9219.1000 M4343 1718978 4 764.4590 dtn2_11 ADB2 127 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
9229.0000 M4727 1473737 1 36.0908 dtn1_9 ADB2 139 N dtn1_9->ADB2
9238.8000 M4680 2444727 1 138.2972 dtn1_9 ADB2 137 N dtn1_9->ADB2
9250.8000 M4618 2990842 2 264.7672 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
9262.0000 M4356 2788051 2 785.5384 dtn1_10 ADB2 126 N dtn1_10->dtn1_9->ADB2
9272.5000 M4755 2612036 1 20.4305 dtn1_9 ADB2 139 N dtn1_9->ADB2
9284.0000 M4683 2862340 1 176.2207 dtn1_9 ADB2 137 N dtn1_9->ADB2
9294.0000 M4698 2491139 1 163.1994 dtn1_9 ADB2 137 N dtn1_9->ADB2
9300.0000 M4647 1479454 2 265.6688 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
9307.8000 M4570 1937341 2 413.5547 dtn1_10 ADB2 133 N dtn1_10->dtn1_9->ADB2
9316.7000 M4554 2213543 2 463.7762 dtn1_10 ADB2 132 N dtn1_10->dtn1_9->ADB2
9326.7000 M4740 2480318 1 116.4764 dtn1_9 ADB2 138 N dtn1_9->ADB2
9333.2000 M4521 1611112 2 561.1745 dtn1_10 ADB2 130 N dtn1_10->dtn1_9->ADB2
9343.9000 M4798 2662578 1 14.0522 dtn1_9 ADB2 139 N dtn1_9->ADB2
9353.3000 M4709 2331445 1 188.1293 dtn1_9 ADB2 136 N dtn1_9->ADB2
9360.2000 M4693 1717595 1 236.9400 dtn1_9 ADB2 136 N dtn1_9->ADB2
9366.0000 M4590 1440731 2 433.9286 dtn1_10 ADB2 132 N dtn1_10->dtn1_9->ADB2
9372.1000 M4818 1506432 1 8.1348 dtn1_9 ADB2 139 N dtn1_9->ADB2
9382.8000 M4728 2660921 1 188.0636 dtn1_9 ADB2 136 N dtn1_9->ADB2
9388.9000 M4768 1517946 1 118.8210 dtn1_9 ADB2 138 N dtn1_9->ADB2
9398.9000 M4743 2479288 1 184.5684 dtn1_9 ADB2 136 N dtn1_9->ADB2
9407.6000 M4828 2155906 1 15.5238 dtn1_9 ADB2 139 N dtn1_9->ADB2
9413.7000 M4817 1509911 1 50.0572 dtn1_9 ADB2 139 N dtn1_9->ADB2
9424.3000 M4674 2645128 1 331.3047 dtn1_9 ADB2 134 N dtn1_9->ADB2
9436.2000 M4556 2962323 2 578.9130 dtn1_10 ADB2 130 N dtn1_10->dtn1_9->ADB2
9444.4000 M4631 2043600 2 438.4547 dtn1_10 ADB2 132 N dtn1_10->dtn1_9->ADB2
9452.2000 M4847 1930563 1 12.0542 dtn1_9 ADB2 139 N dtn1_9->ADB2
9459.0000 M4849 1676771 1 8.9106 dtn1_9 ADB2 139 N dtn1_9->ADB2
9463.8000 M4807 1191136 1 124.7156 dtn1_9 ADB2 137 N dtn1_9->ADB2
9473.2000 M4860 2333445 1 11.6887 dtn1_9 ADB2 139 N dtn1_9->ADB2
9481.8000 M4862 2148581 1 16.0321 dtn1_9 ADB2 139 N dtn1_9->ADB2
9483.0000 M4746 2908516 4 264.1398 dtn2_15 ADB2 135 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
9502.0000 M4857 2609027 1 42.8663 dtn1_7 ADB2 139 N dtn1_7->ADB2
9509.1000 M4848 1774154 1 68.5223 dtn1_7 ADB2 138 N dtn1_7->ADB2
9520.3000 M4676 2791342 2 426.3675 dtn1_8 ADB2 132 N dtn1_8->dtn1_7->ADB2
9525.7136 M4867 1352064 1 51.3312 dtn1_7 ADB2 139 N dtn1_7->ADB2
9530.2000 M4638 1111469 3 511.3910 dtn1_7 ADB2 131 N dtn1_7->dtn1_8->dtn1_7->ADB2
9534.7000 M4874 1114904 1 46.4167 dtn1_7 ADB2 139 N dtn1_7->ADB2
9541.6000 M4815 1701173 1 179.6422 dtn1_7 ADB2 137 N dtn1_7->ADB2
9549.9000 M4810 2064073 1 202.3178 dtn1_7 ADB2 136 N dtn1_7->ADB2
9554.3000 M4812 1076383 1 204.7237 dtn1_7 ADB2 136 N dtn1_7->ADB2
9561.3000 M4903 1741939 1 30.4565 dtn1_7 ADB2 139 N dtn1_7->ADB2
9567.1000 M4467 1440300 5 879.3239 dtn1_7 ADB2 125 N dtn1_7->dtn1_8->dtn1_7->dtn1_8->dtn1_7->ADB2
9571.8000 M4825 1173788 1 192.8652 dtn1_7 ADB2 136 N dtn1_7->ADB2
9579.2000 M4679 1826678 2 479.6492 dtn1_8 ADB2 132 N dtn1_8->dtn1_7->ADB2
9584.5000 M4885 1313296 1 74.5224 dtn1_7 ADB2 138 N dtn1_7->ADB2
9592.1000 M4793 1890693 1 279.1045 dtn1_7 ADB2 135 N dtn1_7->ADB2
9601.7000 M4926 2395367 1 30.0863 dtn1_7 ADB2 139 N dtn1_7->ADB2
9606.6000 M4731 1214978 2 407.2893 dtn1_8 ADB2 133 N dtn1_8->dtn1_7->ADB2
9612.7000 M4804 1502460 2 275.8000 dtn1_8 ADB2 135 N dtn1_8->dtn1_7->ADB2
9616.9000 M4843 1034868 1 190.3614 dtn1_7 ADB2 136 N dtn1_7->ADB2
9625.2000 M4852 2069089 1 173.0823 dtn1_7 ADB2 137 N dtn1_7->ADB2
9636.0000 M4853 2690353 1 181.9399 dtn1_7 ADB2 136 N dtn1_7->ADB2
9640.6000 M4927 1125157 1 66.8043 dtn1_7 ADB2 138 N dtn1_7->ADB2
9648.7000 M4824 2023470 1 270.8105 dtn1_7 ADB2 135 N dtn1_7->ADB2
9659.0000 M4783 2571123 1 365.7483 dtn1_7 ADB2 133 N dtn1_7->ADB2
9664.5000 M4958 1374132 1 35.5566 dtn1_7 ADB2 139 N dtn1_7->ADB2
9674.3000 M4598 2447707 3 733.9388 dtn1_7 ADB2 127 N dtn1_7->dtn1_8->dtn1_7->ADB2
9681.1000 M4771 1679589 2 407.5564 dtn1_8 ADB2 133 N dtn1_8->dtn1_7->ADB2
9692.2000 M4720 2760558 2 514.6854 dtn1_8 ADB2 131 N dtn1_8->dtn1_7->ADB2
9704.1000 M4942 2956933 1 99.3322 dtn1_7 ADB2 138 N dtn1_7->ADB2
9714.0000 M4878 2454344 1 223.3135 dtn1_7 ADB2 136 N dtn1_7->ADB2
9720.9000 M4992 1714148 1 22.1310 dtn1_7 ADB2 139 N dtn1_7->ADB2
9729.6000 M5006 2155595 1 9.1431 dtn1_7 ADB2 139 N dtn1_7->ADB2
9740.5000 M5008 2722438 1 17.9870 dtn1_7 ADB2 139 N dtn1_7->ADB2
9749.9000 M4835 2341103 1 336.8534 dtn1_7 ADB2 134 N dtn1_7->ADB2
9758.8000 M4859 2219248 1 297.8853 dtn1_7 ADB2 135 N dtn1_7->ADB2
9765.8000 M5003 1731753 1 49.9325 dtn1_7 ADB2 139 N dtn1_7->ADB2
9777.3000 M5013 2860848 1 44.4734 dtn1_7 ADB2 139 N dtn1_7->ADB2
9782.6000 M5022 1306755 1 35.4527 dtn1_7 ADB2 139 N dtn1_7->ADB2
9789.8000 M4830 1404247 1 384.6080 dtn1_10 ADB2 133 N dtn1_10->ADB2
9795.4000 M4813 1381552 1 440.5038 dtn1_10 ADB2 132 N dtn1_10->ADB2
9805.1000 M5038 2414863 1 25.8752 dtn1_10 ADB2 139 N dtn1_10->ADB2
9812.0000 M4856 1718246 1 355.4344 dtn1_10 ADB2 134 N dtn1_10->ADB2
9821.4000 M4991 2347301 1 124.3696 dtn1_10 ADB2 137 N dtn1_10->ADB2
9830.8000 M5029 2343219 1 70.7435 dtn1_10 ADB2 138 N dtn1_10->ADB2
9840.0000 M4908 2286689 1 299.3255 dtn1_10 ADB2 135 N dtn1_10->ADB2
9851.5000 M4975 2874536 1 184.4707 dtn1_10 ADB2 136 N dtn1_10->ADB2
9863.3000 M5028 2930078 1 104.9093 dtn1_10 ADB2 138 N dtn1_10->ADB2
9872.8000 M4875 2362829 2 384.1122 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
9881.9000 M5048 2256652 1 80.8713 dtn1_10 ADB2 138 N dtn1_10->ADB2
9891.1000 M4957 2293131 1 264.3515 dtn1_10 ADB2 135 N dtn1_10->ADB2
9902.1000 M5078 2732292 1 53.2534 dtn1_10 ADB2 139 N dtn1_10->ADB2
9906.9000 M5014 1194796 1 171.4035 dtn1_10 ADB2 137 N dtn1_10->ADB2
9918.1000 M4882 2797764 1 409.5364 dtn1_10 ADB2 133 N dtn1_10->ADB2
9922.3000 M4969 1025370 1 264.7232 dtn1_10 ADB2 135 N dtn1_10->ADB2
9933.6000 M4955 2813599 1 307.9499 dtn1_10 ADB2 134 N dtn1_10->ADB2
9938.8000 M4914 1275569 1 386.5677 dtn1_10 ADB2 133 N dtn1_10->ADB2
9946.6000 M4978 1927422 1 276.8461 dtn1_10 ADB2 135 N dtn1_10->ADB2
9956.9000 M5095 2566337 1 84.9829 dtn1_10 ADB2 138 N dtn1_10->ADB2
9964.4000 M5103 1869255 1 85.1140 dtn1_10 ADB2 138 N dtn1_10->ADB2
9973.7000 M4833 2302321 1 562.9513 dtn1_10 ADB2 130 N dtn1_10->ADB2
9981.1000 M5112 1825972 1 83.6839 dtn1_10 ADB2 138 N dtn1_10->ADB2
9989.3000 M5010 2025141 1 263.1270 dtn1_10 ADB2 135 N dtn1_10->ADB2
9993.6000 M5115 1052742 1 92.0973 dtn1_10 ADB2 138 N dtn1_10->ADB2
9999.5000 M5066 1461392 1 165.8541 dtn1_10 ADB2 137 N dtn1_10->ADB2
10004.7000 M5081 1296113 1 153.9066 dtn1_10 ADB2 137 N dtn1_10->ADB2
10015.0000 M4800 2555338 1 684.6656 dtn1_10 ADB2 128 N dtn1_10->ADB2
10021.9000 M5125 1702493 1 97.5158 dtn1_10 ADB2 138 N dtn1_10->ADB2
10027.1000 M5080 1286054 1 177.5786 dtn1_10 ADB2 137 N dtn1_10->ADB2
10036.7000 M5157 2392571 1 48.4849 dtn1_10 ADB2 139 N dtn1_10->ADB2
10048.1000 M5172 2849674 1 18.1671 dtn1_10 ADB2 139 N dtn1_10->ADB2
10052.2000 M4918 1005921 1 490.9965 dtn1_10 ADB2 131 N dtn1_10->ADB2
10056.6000 M5177 1087801 1 20.6136 dtn1_10 ADB2 139 N dtn1_10->ADB2
10057.2000 M4820 1350368 4 687.5167 dtn2_15 ADB2 128 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
10064.3000 M4910 1749292 2 520.3526 dtn1_6 ADB2 131 N dtn1_6->dtn1_8->ADB2
10075.7000 M4967 2830938 2 420.9599 dtn1_6 ADB2 132 N dtn1_6->dtn1_8->ADB2
10084.5000 M4974 2197697 2 419.0646 dtn1_6 ADB2 133 N dtn1_6->dtn1_8->ADB2
10093.8000 M5025 2302768 1 339.8882 dtn1_8 ADB2 134 N dtn1_8->ADB2
10104.3000 M4983 2620122 2 429.0623 dtn1_6 ADB2 132 N dtn1_6->dtn1_8->ADB2
10108.6000 M5100 1074330 1 230.7121 dtn1_8 ADB2 136 N dtn1_8->ADB2
10120.4000 M5201 2926659 1 39.6374 dtn1_8 ADB2 139 N dtn1_8->ADB2
10128.2000 M5111 1932840 1 231.1208 dtn1_8 ADB2 136 N dtn1_8->ADB2
10138.4000 M5047 2537324 1 337.9341 dtn1_8 ADB2 134 N dtn1_8->ADB2
10144.0000 M5113 1376468 1 244.2088 dtn1_8 ADB2 135 N dtn1_8->ADB2
10148.3000 M5164 1057348 1 154.6918 dtn1_8 ADB2 137 N dtn1_8->ADB2
10154.9000 M5135 1629054 1 208.8935 dtn1_8 ADB2 136 N dtn1_8->ADB2
10161.1000 M4988 1538504 1 470.0329 dtn1_8 ADB2 132 N dtn1_8->ADB2
10170.1000 M5219 2232074 1 45.7921 dtn1_8 ADB2 139 N dtn1_8->ADB2
10179.9000 M4989 2449183 1 486.6278 dtn1_8 ADB2 131 N dtn1_8->ADB2
10187.9000 M5043 1998354 1 395.8849 dtn1_8 ADB2 133 N dtn1_8->ADB2
10192.9000 M5225 1232954 1 49.3446 dtn1_8 ADB2 139 N dtn1_8->ADB2
10200.0000 M5238 1774613 1 24.1823 dtn1_8 ADB2 139 N dtn1_8->ADB2
10204.5000 M5235 1103181 1 40.0772 dtn1_8 ADB2 139 N dtn1_8->ADB2
10208.8000 M5147 1056101 1 228.9104 dtn1_8 ADB2 136 N dtn1_8->ADB2
10214.1000 M5151 1315648 1 232.0552 dtn1_8 ADB2 136 N dtn1_8->ADB2
10219.9000 M5051 1449844 1 410.0876 dtn1_8 ADB2 133 N dtn1_8->ADB2
10229.7000 M4922 2445483 2 662.7875 dtn1_6 ADB2 128 N dtn1_6->dtn1_8->ADB2
10241.0000 M5171 2814473 1 221.1452 dtn1_8 ADB2 136 N dtn1_8->ADB2
10245.3000 M4928 1070967 2 668.7215 dtn1_6 ADB2 128 N dtn1_6->dtn1_8->ADB2
10250.8000 M5274 1371279 1 7.0143 dtn1_8 ADB2 139 N dtn1_8->ADB2
10257.2000 M4997 1575788 1 552.8631 dtn1_8 ADB2 130 N dtn1_8->ADB2
10267.5000 M5279 2570988 1 11.9267 dtn1_8 ADB2 139 N dtn1_8->ADB2
10275.8000 M5143 2067804 1 315.0250 dtn1_8 ADB2 134 N dtn1_8->ADB2
10287.4000 M5288 2878644 1 12.2019 dtn1_8 ADB2 139 N dtn1_8->ADB2
10292.1000 M5290 1174543 1 14.2293 dtn1_8 ADB2 139 N dtn1_8->ADB2
10298.9000 M5056 1679073 1 478.5075 dtn1_8 ADB2 132 N dtn1_8->ADB2
10308.2000 M5120 2318412 1 395.5795 dtn1_8 ADB2 133 N dtn1_8->ADB2
10319.2000 M5192 2735183 1 252.6306 dtn1_8 ADB2 135 N dtn1_8->ADB2
10330.4000 M5304 2795583 1 14.3986 dtn1_8 ADB2 139 N dtn1_8->ADB2
10338.6000 M5282 2047338 1 74.5278 dtn1_8 ADB2 138 N dtn1_8->ADB2
10343.1000 M5307 1117847 1 12.5033 dtn1_8 ADB2 139 N dtn1_8->ADB2
10351.6000 M5315 2100612 1 10.3476 dtn1_8 ADB2 139 N dtn1_8->ADB2
10357.3000 M5070 1420153 1 520.6464 dtn1_8 ADB2 131 N dtn1_8->ADB2
10358.0000 M5203 1689601 4 274.8806 dtn2_11 ADB2 135 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
10358.7000 M5230 1630642 4 202.6316 dtn2_11 ADB2 136 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
10368.2000 M5321 1242749 1 7.6077 dtn1_8 ADB2 139 N dtn1_8->ADB2
10379.8000 M5299 2176658 1 78.2409 dtn1_7 ADB2 138 N dtn1_7->ADB2
10385.7000 M5257 1470322 1 182.9314 dtn1_7 ADB2 136 N dtn1_7->ADB2
10396.9000 M5069 2799508 2 560.6654 dtn1_6 ADB2 130 N dtn1_6->dtn1_7->ADB2
10406.7000 M5182 2446941 2 361.8260 dtn1_6 ADB2 133 N dtn1_6->dtn1_7->ADB2
10413.3000 M5218 1639857 1 290.6045 dtn1_7 ADB2 135 N dtn1_7->ADB2
10421.1000 M5208 1936161 1 324.1870 dtn1_7 ADB2 134 N dtn1_7->ADB2
10426.8000 M5293 1421491 1 140.8636 dtn1_7 ADB2 137 N dtn1_7->ADB2
10433.3000 M5248 1600815 1 241.6936 dtn1_7 ADB2 135 N dtn1_7->ADB2
10438.2000 M5358 1206905 1 21.0231 dtn1_7 ADB2 139 N dtn1_7->ADB2
10449.5000 M5311 2808550 1 113.3799 dtn1_7 ADB2 138 N dtn1_7->ADB2
10458.4000 M4951 2202139 2 835.7716 dtn1_6 ADB2 126 N dtn1_6->dtn1_7->ADB2
10467.5000 M5234 2252823 1 303.5029 dtn1_7 ADB2 134 N dtn1_7->ADB2
10479.0000 M5367 2854471 1 49.1842 dtn1_7 ADB2 139 N dtn1_7->ADB2
10483.1000 M5092 1016378 2 616.0736 dtn1_6 ADB2 129 N dtn1_6->dtn1_7->ADB2
10489.9000 M5284 1685531 1 224.2842 dtn1_7 ADB2 136 N dtn1_7->ADB2
10497.5000 M5244 1882894 1 311.6743 dtn1_7 ADB2 134 N dtn1_7->ADB2
10503.6000 M5072 1522389 2 664.3497 dtn1_6 ADB2 128 N dtn1_6->dtn1_7->ADB2
10509.4000 M5007 1428632 2 786.9232 dtn1_6 ADB2 126 N dtn1_6->dtn1_7->ADB2
10518.0000 M5196 2130135 1 446.8765 dtn1_7 ADB2 132 N dtn1_7->ADB2
10526.3000 M5037 2059773 2 748.9938 dtn1_6 ADB2 127 N dtn1_6->dtn1_7->ADB2
10533.1000 M5417 1686158 1 12.3273 dtn1_7 ADB2 139 N dtn1_7->ADB2
10541.3000 M5085 2035664 2 689.0015 dtn1_6 ADB2 128 N dtn1_6->dtn1_7->ADB2
10551.9230 M5391 2654522 1 79.2291 dtn1_7 ADB2 138 N dtn1_7->ADB2
10560.1000 M5397 2041562 1 78.2244 dtn1_7 ADB2 138 N dtn1_7->ADB2
10568.9000 M5170 2191287 1 549.2887 dtn1_7 ADB2 130 N dtn1_7->ADB2
10575.1000 M5270 1541253 1 336.9487 dtn1_7 ADB2 134 N dtn1_7->ADB2
10579.9000 M5312 1194223 1 243.5374 dtn1_7 ADB2 135 N dtn1_7->ADB2
10585.4000 M5369 1354848 1 152.2383 dtn1_7 ADB2 137 N dtn1_7->ADB2
10590.5000 M5386 1256388 1 127.5575 dtn1_7 ADB2 137 N dtn1_7->ADB2
10601.0000 M5416 2607985 1 83.1271 dtn1_7 ADB2 138 N dtn1_7->ADB2
10611.9000 M5224 2714048 1 469.3547 dtn1_7 ADB2 132 N dtn1_7->ADB2
10616.9000 M5276 1225828 1 367.3014 dtn1_7 ADB2 133 N dtn1_7->ADB2
10621.8000 M5446 1213195 1 38.6729 dtn1_7 ADB2 139 N dtn1_7->ADB2
10632.1000 M5361 2560240 1 210.8736 dtn1_7 ADB2 136 N dtn1_7->ADB2
10638.2000 M5403 1514126 1 141.5998 dtn1_7 ADB2 137 N dtn1_7->ADB2
10647.9000 M5041 2421692 2 860.5490 dtn1_6 ADB2 125 N dtn1_6->dtn1_7->ADB2
10648.9000 M5380 2180861 4 192.8282 dtn2_14 ADB2 136 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
10649.7000 M5227 2001242 4 503.7991 dtn2_15 ADB2 131 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
10657.7000 N60 1000000 3 518.2961 ADB2 dtn1_7 131 N ADB2->dtn1_8->dtn1_6->dtn1_7
10659.9000 M5345 2156634 1 261.1816 dtn1_10 ADB2 135 N dtn1_10->ADB2
10667.0000 M5300 1765713 1 362.9774 dtn1_10 ADB2 133 N dtn1_10->ADB2
10678.8000 M5271 2949563 1 440.6352 dtn1_10 ADB2 132 N dtn1_10->ADB2
10687.1000 M5371 2062501 1 251.1893 dtn1_10 ADB2 135 N dtn1_10->ADB2
10695.0000 M5320 1961966 1 334.7683 dtn1_10 ADB2 134 N dtn1_10->ADB2
10700.3000 M5437 1320687 1 126.9808 dtn1_10 ADB2 137 N dtn1_10->ADB2
10711.8000 M5359 2862522 1 294.4825 dtn1_10 ADB2 135 N dtn1_10->ADB2
10719.5000 M5272 1909464 1 479.6091 dtn1_10 ADB2 132 N dtn1_10->ADB2
10725.9000 M5456 1595877 1 116.3389 dtn1_10 ADB2 138 N dtn1_10->ADB2
10735.5000 M5344 2398407 1 337.2389 dtn1_10 ADB2 134 N dtn1_10->ADB2
10743.4000 M5379 1968552 1 287.9238 dtn1_10 ADB2 135 N dtn1_10->ADB2
10751.6000 M5301 2046947 1 441.7566 dtn1_10 ADB2 132 N dtn1_10->ADB2
10761.7000 M5447 2114967 1 178.0746 dtn1_9 ADB2 137 N dtn1_9->ADB2
10769.3000 M5237 1898867 2 594.9430 dtn1_10 ADB2 130 N dtn1_10->dtn1_9->ADB2
10778.8000 M5277 2355599 2 528.4243 dtn1_10 ADB2 131 N dtn1_10->dtn1_9->ADB2
10783.1000 M5442 1057499 1 203.8033 dtn1_9 ADB2 136 N dtn1_9->ADB2
10801.2000 M5470 2374533 1 148.2708 dtn1_6 ADB2 137 N dtn1_6->ADB2
10806.5000 M5461 1313260 1 186.9406 dtn1_6 ADB2 136 N dtn1_6->ADB2
10814.4000 M5496 1974836 1 102.6570 dtn1_6 ADB2 138 N dtn1_6->ADB2
10819.5000 M5448 1262528 1 228.1090 dtn1_6 ADB2 136 N dtn1_6->ADB2
10829.0000 M5499 2366180 1 113.6319 dtn1_6 ADB2 138 N dtn1_6->ADB2
10840.5000 M5531 2851953 1 71.3715 dtn1_6 ADB2 138 N dtn1_6->ADB2
10851.3000 M5343 2675029 1 453.1367 dtn1_6 ADB2 132 N dtn1_6->ADB2
10856.3000 M5398 1247782 1 373.8766 dtn1_6 ADB2 133 N dtn1_6->ADB2
10866.8000 M5549 2604636 1 55.7349 dtn1_6 ADB2 139 N dtn1_6->ADB2
10875.5000 M5357 2174065 1 458.9931 dtn1_6 ADB2 132 N dtn1_6->ADB2
10893.6000 M5519 2151627 1 146.8468 dtn1_9 ADB2 137 N dtn1_9->ADB2
10914.9000 M5514 2932878 2 178.5949 dtn1_8 ADB2 137 N dtn1_8->dtn1_7->ADB2
10920.1000 M5588 1289730 1 47.1814 dtn1_7 ADB2 139 N dtn1_7->ADB2
10930.8000 M5584 2659296 1 68.8899 dtn1_7 ADB2 138 N dtn1_7->ADB2
10942.7000 M5562 2973849 1 111.1874 dtn1_7 ADB2 138 N dtn1_7->ADB2
10948.9000 M5556 1538671 1 127.6317 dtn1_7 ADB2 137 N dtn1_7->ADB2
10959.6000 M5577 2654065 1 103.0571 dtn1_7 ADB2 138 N dtn1_7->ADB2
10967.2000 M5473 1881809 2 306.8546 dtn1_8 ADB2 134 N dtn1_8->dtn1_7->ADB2
